Velocity (mm/s),noisy_0,noisy_1,noisy_2,noisy_3,noisy_4,noisy_5,noisy_6,noisy_7,noisy_8,noisy_9,noisy_10,noisy_11,noisy_12,noisy_13,noisy_14,noisy_15,noisy_16,noisy_17,noisy_18,noisy_19,noisy_20,noisy_21,noisy_22,noisy_23,noisy_24,random_noise_0,random_noise_1,random_noise_2,random_noise_3,random_noise_4,random_noise_5,random_noise_6,random_noise_7,random_noise_8,random_noise_9,random_noise_10,random_noise_11,random_noise_12,random_noise_13,random_noise_14,random_noise_15,random_noise_16,random_noise_17,random_noise_18,random_noise_19,random_noise_20,random_noise_21,random_noise_22,random_noise_23,random_noise_24
-9.921259843,31.825984116445905,33.050281791505355,22.385091412938554,29.651333575181134,37.536918563709655,37.206140731940096,42.475542156112034,27.16779268633196,37.43474619496312,20.93664234159523,38.05383669253019,36.11020062296694,38.55589823403494,33.45424322034769,45.33953294903185,28.394039125862758,45.01610493795575,37.87775928643249,32.244461624515075,30.951936054662536,42.93702676163368,28.79795998069794,35.81063298062641,41.69211720796251,47.53679442409219,47.14976544769513,33.414332919906975,53.04064598661715,43.03454908707048,26.104487845962687,42.279357238958,44.05087285806486,57.878519556834206,47.923416254505575,37.675274660801776,43.92401618334849,34.157930769557304,40.041177948769345,46.976318519461365,42.134431525871136,32.15771891892484,33.389536915110504,37.2450387103855,36.48264064273637,40.507010144556425,31.63928086184406,34.625362754730894,35.41045975638247,43.048425201110554,26.151377670519413
-9.606299213,25.14833298106226,32.0777914072218,37.92316354897863,33.412856269598215,22.84616007951253,36.618576185245786,42.99015727654852,40.50252731911461,38.34544583305852,31.662401073946402,34.32984469679361,34.91323706156669,34.88991258339142,34.466467881968086,31.644208967392984,26.898953771353014,43.82399869721689,39.06952668293749,37.64696929988432,34.28609344759824,49.804580561186214,26.5729393161917,36.6399587787059,49.2468311070176,29.144173892479486,39.699819288347406,34.99153461355809,36.14602245613263,46.24677105813174,32.57114010858804,30.944298966348533,36.764734723537345,32.242746564611195,36.0640934362677,45.99428460222154,39.94951822955207,30.63513800203986,24.820689945159305,33.67235922647614,40.36919822824868,34.67941407904822,41.36921118052774,30.865285922166503,38.47109239428473,42.36929993528929,44.11520842773181,34.399178774839804,31.108809670118717,29.31079624973218,44.873861079382934
-9.291338583,35.1030099663036,33.13025603593038,39.485911414132694,32.32171349394613,30.48023508563251,36.90657526772851,37.923962607896954,24.630131919433396,36.84177605022996,35.83881189844728,45.20909426280044,37.768600622065506,35.676580338176464,38.552457718882366,34.3580365474612,38.61232580865167,41.18181227937547,43.13302230894059,43.79812962495584,33.289902243490346,31.5213961005389,39.68285646157291,31.81675104012455,33.883509672526586,45.94436432893675,39.769714165835204,25.57367451846045,37.825504453521276,27.68115663403265,42.41804153865375,33.116569565084546,34.78181084292481,35.24810114471402,32.84799537873683,30.344538923481462,29.702305117027333,45.973802951600476,35.946343988374174,50.19700093976601,38.913086796554765,29.158723990871565,45.227030326975026,42.352941558275504,34.96516596847675,39.93144472019323,36.16861017729023,37.64223636072771,40.37878643372095,34.438479043711034,23.67560951539439
-8.976377953,38.1689205965821,37.137866818013705,45.50946402585417,22.45770242155649,42.3262799812811,38.7354586224903,37.08118119728712,33.175676004328444,33.91133103847337,38.858063149069544,38.40478913376939,37.6035500799544,37.66199462570404,40.35274831214093,36.30346402664119,34.227538686803506,40.609522848405916,42.520197014872046,33.8382693468813,37.58327530537313,27.375208139884016,44.8069941486399,36.38111800053362,33.07038926761825,24.469187226008607,39.80481111613911,46.364129666120704,40.11548549988554,43.14549123932201,37.05692010022663,32.11747812990727,35.98449680761352,25.972328929843535,42.05734572730083,38.64607789680301,33.15990994051524,36.81909259561504,47.273685304448115,29.876924180563435,31.869969667789036,38.605464924376705,31.857481989473726,29.868606384690587,47.46366510241127,38.522788611557004,45.13810320138823,31.371148318512844,37.14454141049859,31.3570278785484,35.39165390514353
-8.661417323,44.7074533168322,30.388366589399194,40.26440615586118,31.568722907246855,49.938225039856206,38.40896955142206,24.22892838895239,29.858266027631558,40.09765444450407,44.09854824240716,39.64441352529332,39.010906566426506,31.12095084415251,39.62630630609864,35.219441299754195,37.20012712832706,38.62780250206905,40.66651810315442,41.33644703248363,40.545427758406696,40.418188732891544,37.05796197449017,37.825366600140455,21.916711808193888,36.41151986956312,38.65330084135138,44.24729671492016,32.17569084887269,33.64670119514926,40.71464729972835,44.13039724475171,37.21902158504234,37.33253029552646,32.578025507699934,42.9826084801906,39.984655375290124,29.365687981075443,32.48209330970777,38.64690845803612,31.36583688619401,28.62543450231871,33.85533744295353,38.6035796431599,24.820679609174725,34.186469729352574,33.942298980515496,28.571306485434043,37.615204493213334,38.9612589337742,45.24441301743148
-8.346456693,44.52279827105037,38.619785743821545,32.041894544239014,30.946247177386166,42.76927705454021,45.330642802336236,32.101696688441365,46.105911788789015,30.088111228101596,43.54716490881581,35.13121985754129,45.744860245250536,32.83686351102713,27.96432659522867,26.178243389475753,34.20048350490643,30.6110215704067,40.02769811357132,43.54165346774646,42.34426580084454,27.73102931439116,42.99934908791773,35.65996642081827,38.086450745997894,41.04149638072292,33.457427125395945,38.50712351770843,46.65538888861744,40.14675651125019,34.831873770837966,25.589877647851928,30.054898549104827,39.47548946334365,34.79423733638871,39.8153673457623,45.065734789779924,24.849856064194547,48.074502116525466,35.750166669763644,30.99036254433539,33.94596638120976,24.426308123546328,25.354654654417672,45.87680188849318,18.54841966271904,39.49215808931955,35.13402672861162,30.17399524253184,33.85448330220468,38.38208345946751
-8.031496063,34.813960531834724,47.29566719593069,37.17561999286333,44.02865239988843,35.4914998926482,36.64586457610541,34.33727417788654,47.94415496018884,34.12142754335364,45.12512278427111,44.836493552828365,27.744066480596246,37.39150018653847,32.51711056036636,34.12471515176853,32.339222681743195,29.968935549090276,30.070075175098516,26.49683246298671,29.81516297022545,39.18527115984365,38.6691488501056,36.69502795014312,40.87164133464302,33.59933441179463,38.83426641126687,35.700338321376925,40.03110344169214,37.30331277725333,34.492059863134145,33.04219684132427,30.69497113749256,46.62334817700216,30.328065094384186,40.73475480197169,41.95814489773851,35.807250987802576,37.69698537969093,36.59201958187023,39.812792366492594,37.784493241833665,32.3279494476615,29.21278472090183,33.17902367878337,34.91322845562885,34.63757994032654,40.103080420577236,25.64267962101625,41.07273211669948,36.55550497017111
-7.716535433,35.31631389802797,41.68247132471556,40.46518607673529,36.354972715580054,42.014497198513055,46.677928684190555,38.58375815179332,35.15104994151315,34.66858230982716,45.628644577272304,32.69713999002886,45.056964890380065,33.02646174751831,37.77642200120856,33.71629422764184,49.648830056802524,32.872269576552505,24.748028262926432,37.88248756358101,39.44406057868103,30.231030534357068,38.525156222533845,30.54412664667568,37.02170581269095,38.931278104816,25.47760843559774,32.822372089334515,38.64122657018661,42.076805592445105,39.88137902660634,42.51510891822528,30.760049343438112,33.17006076338117,39.31337681193082,33.9957754414229,37.259388350859204,39.19572567491303,39.512368212193564,36.82088959906589,33.242117071259386,34.23835476004156,31.447699954445596,38.53024974540865,46.669025479558286,32.467911974426784,34.73427906262195,32.40621203295525,38.98652245440559,38.97432111962557,37.43365617076241
-7.401574803,30.750361999643452,35.97145999162799,35.229949674287326,27.247766445071136,30.169906135288524,35.27660265757532,45.5813928962519,42.26425009910547,31.446359816574358,33.13994170899692,41.164217577271216,35.694687738440145,33.65534639845303,35.20704864993166,35.224340621143384,40.816561115545525,33.24925339582313,30.099122460390664,44.080157633876524,42.88352047196454,35.07769924024188,38.948630505888836,40.76624050615611,37.22236387473872,44.84439714469633,38.02436310822882,39.105579254860714,43.417718480808944,34.3147679916794,40.83770726875647,43.74688199522945,37.41539259052736,43.0586812727468,37.331132506803456,38.590281627524334,45.38321391800531,43.092519777435406,37.73420299643573,31.650491194984465,41.0106268120325,43.757317205836685,38.08816004565716,41.83925458833181,44.78867165823911,33.03120505757738,38.72099457365091,20.866925560335,39.29519945354609,31.664544003909803,45.27846357185717
-7.086614173,28.46801250447202,31.71163760113664,41.81704714143835,41.059517745777555,40.226322199907244,34.20897326561542,33.95372033671952,36.02301009807537,37.63447785569083,36.77684019536211,34.98187571580846,29.611418483929523,36.47461739557469,44.05498345867427,34.70280275294916,31.037961500725743,31.98920983606918,57.500248479079644,41.24479135661289,34.97948719164569,39.07513435669167,38.46455133639121,33.22699078685109,42.82191641946696,38.88665413018796,25.80877516712782,39.853635215457246,30.31632960982206,41.0453962630844,26.6559190182845,34.04740077992668,36.78264413291765,33.164314201658875,45.99454071917117,33.386456492083404,44.22394105811903,44.42229713334605,39.54240772056012,27.158455186306675,33.57155315555238,43.26239262099669,37.99044896659327,38.3744973854872,43.52869956506062,26.71268621013928,40.86524363638222,40.388964066103,30.417516303089364,33.87292626813304,41.11099559174882
-6.771653543,26.70351617460163,32.54511212241129,25.71792755923979,34.92586356953848,28.888894584163523,37.709336101384,32.344158812234014,40.55563196405542,37.97094590326559,34.05105501485289,31.374035785917663,36.04563198753176,45.23183182190192,35.13384094534251,37.131913431992864,44.49614588448769,28.9454505220407,37.86762562836794,38.96033319768661,39.89585311993437,33.42734159560949,34.5176081754785,30.348352341360496,39.65763414470112,25.095478284903358,38.81263194800017,34.97209012157933,43.783408171479486,39.24735428364943,45.77276835307606,37.149145154150496,33.20206072578232,36.09886806412842,36.41823317813431,34.09797780917281,32.881865446603555,39.67266142295771,35.48781954754225,21.578886706210483,31.899858500865005,37.79691345939422,34.64353626939696,36.620934188263625,42.38706423578267,41.91465759660577,32.10873227313398,37.29918382057235,38.291973836733405,36.71657460637001,35.95469596408002
-6.456692913,48.94566738136842,47.372907937346554,47.60871193295466,26.4556391509737,37.0115851013182,39.23262349114927,42.88670328404085,32.48500168234456,37.52854806756098,39.725667379453185,34.08929406071479,37.627721555400065,39.00873376084308,34.81515963619385,30.997600002718112,33.004467972919976,40.59805662424037,32.84213667625187,36.97558971455043,36.773184414032976,46.47349199971839,48.30540987967443,49.89162375886145,39.57467672652607,41.96307098358748,33.017280247153565,35.77945609337307,37.67466214764137,32.98170334095154,29.609148160244693,45.84465914980639,47.03951480411155,37.220652640965255,33.62342060210125,42.45256819772921,35.123264776124884,35.466503828130236,24.78577190961473,33.25857883572073,45.21652895698992,34.66981063222518,32.967916311566626,35.48787140170904,51.17369730060395,25.939449379776153,32.18722883838923,34.9267956697941,31.704218959344608,35.13786569373849,35.02691320345346
-6.141732283,33.9357055321425,37.34657112319286,45.969406918420674,33.40625351737205,36.24191700516469,38.67817969840881,36.26606717636466,26.640696470272665,36.09013354324796,34.750228159148875,32.14075626578697,43.53434612552565,34.98281528931559,48.29379685057285,47.32910113613701,35.37893895375043,40.30189237396948,40.43127708012667,49.622796969152375,39.565917149545264,40.97510500597735,42.63702724109114,33.5843363807985,36.60329811443007,43.30912086779522,39.5552391926479,40.89087914533971,37.20150557858972,43.46948220635128,35.75511827509702,34.896681325358365,34.59351576490008,26.404031369171953,30.082702710167013,29.383450798468576,40.09434539898605,43.118813675234,47.57829442322088,40.9128819248255,33.06441832709693,40.70608935126936,43.03499579683248,28.294288690939595,33.692546415694196,39.88444630058263,33.32139629472622,36.37892045972303,32.770273006912,37.844112757197635,44.170275337284586
-5.826771654,34.33657012054882,33.12655724030974,34.95943763765264,33.42097590291404,41.88030898540381,44.86016618103299,28.676224333789275,26.03330304783536,40.35206941708737,31.386455052826655,35.707507287057865,30.543534188573652,33.441208150366634,36.504643702052476,35.07645058878961,45.61937598679111,46.38739900012687,37.60441556263897,36.72595914982574,32.731897597071374,40.60978336326479,33.60758713024633,34.08184690912029,36.724928674465595,37.71969409347325,34.254653220159305,32.904266935735194,42.2865708032019,38.618214472512975,31.418083728988258,43.55398649149744,34.146720277387466,32.12368939857889,40.11046104932265,36.73519066509654,33.73958591522882,44.82244646585322,34.79528619695592,26.743390703789707,32.81528187795858,38.95703793717621,37.68586490442692,32.92952444330426,33.776163535728216,35.88970048707494,36.43010364090516,40.07502875817101,36.07983654345347,40.34486630300386,39.74824171774949
-5.511811024,29.34318398842598,38.12012255365368,40.676068571626715,31.646759307146958,35.11761715383464,43.886020815244635,44.367132697840866,39.28862764729323,47.306836725367596,48.61525332373352,34.897686009802214,38.28081843635509,36.260817589553504,30.99995649792164,45.86664697903926,32.20164915976888,47.138450310848725,40.83769260912784,27.213380070627686,38.0869834631691,39.62240441865509,35.22545971652574,25.26732461457457,43.28745837132063,36.826609522037636,35.94824468161525,37.648056585701156,28.033486980275413,31.99289084693843,29.95520771156704,48.92895185607199,33.089703670496796,27.379181190470568,32.20980626558368,38.6197235682504,18.89695889198127,32.863782857112,43.19575968444829,29.28702797279842,43.13402098960183,37.38242357685175,47.16225017556806,34.513172125303825,33.320235258579324,39.967513903928754,28.700862699388914,44.583251259623985,49.34137297228505,37.604007944661284,41.23600343855071
-5.196850394,41.63406791087907,49.670394884843034,37.201942530042885,37.09102528485401,44.21315012309499,39.91442580714968,31.700836508388058,50.56554401585943,43.022924999005426,35.99735183746497,38.80705959192052,37.626302709358086,50.53044485212681,36.8959876405694,45.802467498853616,35.38970322172569,33.026560033138416,41.18218153192097,34.0687221811652,39.75591481858057,45.15961518598296,30.584389176756645,39.338162710672734,36.33920317329116,37.19507806764959,33.872278939825364,28.988540965190882,41.12097101786533,43.34033102194381,53.631729115208536,35.15950388376284,45.07895723492687,43.23549396714094,36.42962251898626,38.66541672763181,43.32903539189968,36.27443322702172,39.42278363171976,32.92928541151398,37.931588611457165,41.24439824251209,42.5812082906249,43.786120674521186,42.97981302879091,42.64465787249469,35.674501288736856,35.2832805855289,42.35783658825346,43.413203593672,27.850581652067014
-4.881889764,27.05541796335664,37.582275725522706,31.819439436395434,23.204438775187604,35.65845998692173,34.81105152934597,33.4443373053678,38.488336998814866,17.821821113892938,32.975325428255346,40.28367833566318,26.62917890243657,17.745957652536394,35.441855471341434,37.63540836834261,34.981162149821365,40.183587201401686,31.291548381330983,37.755281345227864,37.092764936505375,44.16500280988591,39.76898864874844,30.489671425805486,34.298034610845164,26.965238337274492,37.95920629436851,37.61191465180729,48.38181758787828,36.898586710386866,22.229768351006427,34.962976675867935,45.88356272782344,37.65201796779451,33.15860171094824,28.383153752161576,30.50261031632246,33.088630041145876,45.00798024119605,50.10822597899582,34.89129606102695,36.24177781348944,31.308281857586593,39.42688011785751,29.390114744109376,49.59942737858802,44.22711990057954,36.62345253346207,30.86667249130086,32.764168803535284,47.88272270828722
-4.566929134,35.494072426507216,40.52768725024276,37.31630765607775,35.16036597448556,41.85789912571844,36.17411731859585,30.5160359624469,33.60261214163854,43.69562620713073,41.78658448612876,35.89023900542073,29.592726970446286,40.029948775344714,41.09641344308112,29.63828977489382,47.2749192337845,36.28021179327754,32.01716029382777,38.924509470901945,41.12774374019786,44.983001490802195,28.12728510490659,32.57596316021728,33.436528242975356,34.404673477861955,49.6592175800428,32.20519241166403,43.51688730622745,48.19482384691764,37.77116071245293,25.552391027027294,33.52164222893273,39.09753866522481,46.41660339257426,44.2195634269323,36.185697658816785,33.50931711834401,30.725430442486097,29.991489855083557,41.8536533003667,41.581495867660735,31.472231874849466,26.55598976889359,43.5053507242882,45.708505714281856,29.139029205123073,48.54844224454837,40.69420593626897,46.20806060576399,38.352610813696955
-4.251968504,31.277381353843886,38.520843010707594,42.76279959376292,42.840451489646505,41.467767220518816,45.265049611145145,38.87586004398298,48.285817057132256,25.374634148298533,29.366779272656363,36.545396657134134,40.337902771153324,38.110821684338376,39.447683637503026,23.577093061520152,48.68719705714152,38.574721505667846,43.48261553542741,35.183833072394975,33.78415101875004,39.69170141945941,34.68332778964909,41.21778501732628,35.968698880225936,47.00724764402079,44.01294682990313,35.540874489932335,44.29159552001556,37.0668890038662,34.837137507937065,40.692417200907826,39.689382177270176,37.70901308130134,30.639232041992074,45.919598631012406,30.097696596604116,39.73885205404992,29.082419003249257,44.47262553303767,30.23707960699368,30.064838659593708,40.07138652868797,39.30753277249084,35.56524069969124,43.79513640436481,35.80439675353218,41.77889814696468,39.00229157880137,31.491254724067897,45.34437239230428
-3.937007874,38.944024561400774,34.47210762731186,34.29760770188738,41.762719909141985,25.465829071087395,37.94184175164131,43.09907861292507,38.03893146298614,25.83949797765665,33.55760741447949,38.35227839456238,40.811465240763184,41.85234618112396,34.59053195643859,27.39617968622194,37.93236680492451,48.76649436652082,30.65363409977977,37.12432063008191,36.285665853409924,20.24166545504396,41.12450289405602,39.85157910121176,37.753607625807206,43.02435075682074,47.48435025898185,35.1569295922032,42.133898083147585,37.611477929444455,30.33136639798403,43.15825656108859,40.804084006167315,30.618348364090185,27.217865332767396,36.494823013234694,42.651657156741194,35.83493703355741,35.055179294900874,29.111591211685607,30.93046572307814,35.30095870784122,31.569410087509528,34.97479385011518,30.804176632636498,46.15797030132966,48.10177547925865,30.4107289161937,39.57154485510109,46.598612392162636,47.49683081926853
-3.622047244,33.39706338281559,29.581476833504457,34.21329158327287,43.17588056709398,36.70914766237084,28.56520645950736,34.21428637343209,37.09502612584818,37.25405440796372,32.24274362674014,33.221454997379915,43.052200376778764,29.54708159796185,34.160209929448584,34.71329799965612,47.92718935010371,46.597714929142676,37.95927476610925,35.45455195961878,34.83777892145956,33.1290014139569,39.86618061749949,32.05667294497181,39.57570050679682,40.685055760940024,33.49399702051587,39.03427248015231,36.19334705075205,43.44262139362619,23.132222497665303,42.10997154904261,28.61112368925238,38.12500957350424,37.18183576137737,35.74981310013941,31.446670604529515,34.02250514451653,37.95106924672869,27.17376743820349,26.611927145354606,37.5112555605281,38.298378598987654,33.19176298281452,30.74376569874497,37.62579360650049,33.71085233471581,28.662872282845843,38.52431179326094,42.05537203203283,37.8514177701851
-3.307086614,29.216949100442093,34.227733872242354,35.88458662016453,43.08085565708779,36.5500403797141,32.17696594021734,38.722670912641505,37.85594522767025,28.18991160354234,24.43311193905248,40.60207022742066,39.551206767131276,49.07816286197985,33.136807851704134,37.300855202097516,28.086947941581244,39.36658794434548,32.82889757808513,41.46106973746057,38.18992657388424,36.34256913162494,39.79163598865967,39.68317727239782,37.1263537276302,33.70545647688142,47.23242138080464,32.28911651500206,39.1300136043224,45.39859962836823,37.84329698765586,26.37149290086532,26.14148322416855,36.19516195956773,35.10520241939839,37.72031420979398,38.44585269485806,39.865096739363295,34.383827939451784,33.31352287905578,31.386506543946254,30.558556888689136,39.69849765828076,41.06461362140629,32.45951381364971,37.87938105181564,31.781113917766337,50.531470141517985,36.63388400063864,46.73941433792466,39.56957663468104
-2.992125984,35.978910625839006,34.892406809532034,38.754683688204025,45.09198193587125,31.466295090768615,32.67614038037351,33.3138520413464,35.352454006735094,45.4913466720739,20.18116086825484,41.2121019176618,38.52450497555825,42.16637021277929,44.26686424631744,31.441577700436106,34.99815711523943,42.324594039500745,38.731040556074305,29.42193529216317,25.562686475861376,41.30150002123042,29.048485105934983,38.747426609350555,34.15455384165044,34.146590507665444,44.525448968386875,37.55183887481155,42.314656033960404,44.48245934260938,41.670677274178814,44.9147714388719,27.829244354615152,29.136117012670198,34.376900962880875,29.16199365568793,23.063305070616114,44.46659835058203,26.70926569342462,40.52067553728916,36.81740015804311,33.96766748714815,39.999470835732225,43.62652078492079,28.248340706966147,34.39331327229848,38.98809505667157,26.598597809007813,24.564943406623506,45.95300090240381,44.474320894439074
-2.677165354,38.48330210315436,39.43194530558399,43.57765374695635,29.21430078425631,36.991512396856216,42.82148756419977,49.91963981862354,34.06160202956148,40.093230581898936,35.57060929935117,37.13636421069869,36.6526479040466,35.60816908088995,47.99356086852282,32.8154979403556,43.63086160350798,39.72303390976976,40.70114007586905,35.47363066116079,42.80961647396145,44.79282514429974,40.49886420196621,35.102424140396565,26.133375030973895,39.52490528415244,35.03713360747729,41.173583955538035,39.66383527948653,32.530256696187635,42.38554477114024,47.76119245195487,52.07028035986038,35.34786336518579,41.846039178598026,40.61103857484869,48.40553587640609,46.17307477521559,47.06591771733928,38.76746683393722,41.05882417615578,24.90718926473937,39.882726849555674,43.01727275534435,40.468634962634916,39.16443784754089,37.29963158383981,41.673123788942775,31.58772681219534,47.441413446232865,41.85708466019821
-2.362204724,36.0208019230346,40.63131797429582,31.83566362051002,40.67220261606737,26.93633560272643,34.98417403892514,44.59326524165055,27.059114161336733,30.780529358395206,31.70729597795089,49.91673818758204,42.840393336898856,36.57749298604174,35.280403539854795,51.71844103780684,34.15024613073483,34.5984885465114,31.982545611471018,27.189017678973183,34.324247013582884,34.312727360666784,34.821703691083364,30.00673487800567,39.31901312833713,36.27310360554274,34.00185642388671,37.98456663253479,29.270010006134246,40.405015782746396,27.59470852054421,39.30184732152789,38.7345402906505,46.39640336321513,41.062020364956695,40.2953860822191,48.51882324002412,34.1681443187714,35.48677969562491,48.2892361617876,44.06691866697952,45.92934964537041,32.85412689360939,32.200198410676876,42.53162332162606,44.127389603175075,42.545773648989,33.10303931700884,39.01282539134627,29.100630152145683,40.749924598761744
-2.047244094,37.05137082120222,40.78394191391916,38.27407262159288,24.20613918031251,38.55782572629389,48.67507508999028,31.71978846414393,38.23386230692464,25.498395849645615,31.326438573532585,40.70293402491307,30.249594304897013,31.0025002477464,38.60811186994024,36.889463372443366,37.28934604093466,33.942762686689235,42.29389289700235,28.605894368444737,28.008014043044113,44.1820221247945,43.12060919809261,38.13377316495519,29.361873579444502,35.47371401623622,39.085614202930984,24.42157314943768,52.512977824042466,23.827146061292957,34.223874549799774,31.267766759894492,38.898984073022,45.34997693793225,40.33222856644862,37.320343834128686,35.02485877338785,25.67443525931619,49.21951876180234,42.43692969547636,30.53595689915,41.195554920970906,28.601230223099236,35.43833041665892,43.18463562099746,37.20949401048693,27.613170163042554,38.89802040546037,39.94001866162522,29.873044487716612,39.13620708506482
-1.732283465,31.05524788786922,36.481703971693285,36.071899425910885,31.24069162869934,37.80418797173073,38.67038646490384,37.91368459357756,34.23798099664776,36.747576614800025,39.33536367201828,34.13476777503439,33.96003573262358,35.09508138368361,36.91789815070297,27.64998599656313,36.11083829270736,30.494012615506726,30.60391157081244,36.99415813044491,32.770098155337315,26.052607089993284,33.166432385520665,25.75508766115295,33.84528552554101,31.617759497195223,36.07001897001422,38.5538700782468,37.1082270013386,38.68285470024459,52.914033048945875,30.220284129583792,35.99753686494167,33.465217433795594,48.28159180542796,40.71975876965023,39.454337084543084,39.830119284039014,36.843662763963025,45.68003831536342,40.50087395542128,50.84655247267855,25.051939723302567,39.35139658368517,33.49991988438201,37.32256755212293,37.66993989285957,43.71212912977669,39.87366494093253,32.563391518733766,36.18472287032399
-1.417322835,32.12348749726222,39.426132832351726,23.369603639185538,23.042711226510605,36.004476280314734,34.97663316500322,39.74614311699473,41.22823491880761,41.41474114850778,28.985255867641555,32.12676884098967,36.5013639605457,33.40744492104439,31.250224532652403,37.68282213127362,38.23496691617447,43.14811882116884,29.675069579276638,31.65337622251659,43.30966323368275,29.23596079531937,44.0750431925581,36.61620860740672,41.22424622367273,37.167464001523875,44.59787967904675,36.9787633974665,36.33178225583393,23.859124518794403,27.026892331669977,37.19715224654544,34.16868250330228,34.935136175630966,33.15012501994437,33.57946912645989,36.61706512134665,39.272740617292826,46.57076223425547,44.72867786576863,42.16598581622348,34.11015991537408,35.901273668075746,43.287715297045466,39.20884428662299,33.42632223046719,37.974282119064824,25.583906103060677,39.171104534662774,45.09762380025038,37.39747505268429
-1.102362205,29.730170572940242,29.255004792556395,31.198184118959347,39.708191524306685,47.99187446929853,31.10315132108491,36.10193521173599,31.491028421936303,34.18756385584751,43.451471211939115,32.28339892280289,24.48176591904206,39.10176469974876,30.595958116782672,27.936060238919485,35.08803645321941,28.172656738135338,32.29389115198422,39.25544140628476,32.42377637471117,28.82415977734248,36.0374285692367,33.70423319282118,35.083905543260606,29.501155527350022,41.780970628850355,31.53125752990686,33.478549873299514,41.40977887378251,34.40447769002685,27.662105755399253,48.4058232470034,22.856884202435133,43.76773572545152,45.59878345183958,51.42420076558031,37.327103106598685,32.230289998466105,46.427527283308955,33.72108353237274,40.644304441584836,48.348971810008734,34.39992739765271,37.35930645046137,47.07041694833798,36.77251825780319,36.431739268365604,25.617407330164664,53.778659206387246,39.118421701402994
-0.787401575,30.955695352285804,40.22141729234099,32.261431525611926,40.6861319510676,35.04658368817649,38.60844879116584,28.66513235096202,22.066967919350194,43.80690813337883,23.268178065547293,30.138687513373505,40.555146008140746,35.07704471366954,30.255671072402905,19.00881517608984,24.506462452687586,30.512500635408465,33.71255163270312,33.35055016015169,31.6330834230996,33.67722535934327,37.31838068314638,25.943845052355005,28.346437924526054,31.659937180922157,35.9709201150872,30.41490655262676,33.4892784104352,34.561792220431116,44.53374549562073,29.732541796453184,31.8609232255747,33.718645246585936,33.56664675643557,48.23267217024331,34.19318472227703,48.63704501844467,34.84742098637286,33.00208607895326,39.40769809290901,36.8113624729087,25.421857239412738,36.19319519172914,41.55250140208464,37.441220019892405,32.9659876084201,45.65645131756399,36.227326082511375,33.918540003663786,45.541097786819265
-0.472440945,27.889817526464526,35.452802804870934,32.30173944343684,31.401508174859845,32.91222576669272,31.154576258608344,31.60139508840227,31.959312186445587,35.57172058103422,16.596043096990456,38.96519911917562,28.00548734242049,32.05148536557957,21.55339670498938,33.30373598428662,30.32126619153349,31.378409313325136,28.030554247609025,35.575622391407016,31.816813090876472,35.53720367052292,30.288708262645308,26.521379349658563,36.5403832784216,37.41581192069702,27.413379990091208,36.047277955562926,38.851067449211136,28.246997309927366,37.28489973994605,34.82152328867028,38.941525211039426,26.861706971047195,40.00011103157802,26.614785676766225,28.352178479265184,36.944055006915235,39.92741841695438,33.29255674193208,53.805007994552014,45.22122722489084,45.68455662424838,30.568211304461343,40.045442061816004,40.757497386435354,38.572126071723346,43.178755148685006,45.08454954824342,31.421765678789615,42.48701265119108
-0.157480315,22.44151956149281,30.551325068140432,34.09518140363017,42.32112019576094,28.08593184120554,27.56432284829642,36.37111353704925,41.89462986925953,36.77740214597627,30.9598401947492,28.281578577521888,31.8365892394744,36.09285096553879,27.942901797108576,27.658216474562067,28.07789119227816,27.317577595005982,15.435305967240328,39.15161661926747,35.42909349102281,33.128918516673636,29.936746876973732,46.53207569866471,30.72139652828913,21.555298661244507,39.237006815956754,51.02395892652812,36.99636933663884,43.05087597807252,43.361634385915835,30.88138839127418,51.320781731741405,29.30647360368917,20.163157856393024,35.40135837102801,28.90058511723722,38.410475917108634,36.966807403012886,50.41626934863941,32.67582716990598,36.24786659504446,25.97130326699388,30.019129341804145,37.879075645171504,36.114882982097974,44.67757349221635,49.93876362381472,21.59104954703275,31.383612613236664,32.02866380149487
0.157480315,33.251502949392965,35.0180018469955,20.658278285681597,28.412649918403854,33.93129070601404,35.47008370801932,34.76568198273175,30.06678718997627,30.50600213527673,34.500762071373394,31.78336707096551,44.49042861393417,35.40153234149539,34.81904781169748,32.35803789863849,35.57141718502933,41.06530814491019,27.726397111138397,29.087237738061223,39.67594533177703,39.6340215805186,30.053029330931075,20.66562920208698,29.50385320040739,34.632933459841695,30.237763532636695,27.82154560477963,39.82119648084452,39.246026908652276,38.676294458356686,30.86772235666472,35.01374882397668,40.09992429561114,33.33449527246867,42.37768386806412,46.04407556889103,40.061708659425015,33.46067758724675,37.485527061275526,43.38725171062591,47.63924604758132,29.788527072077663,42.29172869040357,25.973725866247396,40.157525509380974,37.842622795549175,32.0791856253844,40.734754576967276,37.111151164224594,38.617766274908625
